frame,video_time_s,run_elapsed_s,position_raw,position_percent,position_smooth_percent,visible_moving_markers,marker_progress
768,153.60000000000002,171.458710382963,0.10538127496667622,10.538127496667622,10.538127496667622,2,"{'11': 0.10423523664798409, '10': 0.10652731328536835}"
769,153.8,171.65870565267994,0.0955127571350623,9.55127571350623,9.55127571350623,2,"{'11': 0.09438744378504366, '10': 0.09663807048508095}"
770,154.0,171.85870092239688,0.08588386233278118,8.588386233278118,8.588386233278118,2,"{'11': 0.0847666147263138, '10': 0.08700110993924856}"
771,154.20000000000002,172.05869619211387,0.0763007244098088,7.6300724409808796,7.6300724409808796,2,"{'11': 0.07528237583255319, '10': 0.0773190729870644}"
772,154.4,172.2586914618308,0.0672554614434792,6.72554614434792,6.72554614434792,2,"{'11': 0.06630778179578628, '10': 0.06820314109117212}"
773,154.60000000000002,172.45868673154777,0.05869922149928611,5.869922149928611,5.869922149928611,2,"{'11': 0.0580237565297729, '10': 0.05937468646879932}"
774,154.8,172.6586820012647,0.05069454128612183,5.069454128612183,5.069454128612183,2,"{'11': 0.049909272360757415, '10': 0.051479810211486246}"
775,155.0,172.85867727098164,0.04444272498134586,4.444272498134586,4.444272498134586,2,"{'11': 0.04387928754722129, '10': 0.04500616241547043}"
776,155.20000000000002,173.0586725406986,0.03691401241577606,3.6914012415776063,3.6914012415776063,2,"{'11': 0.03602015684361174, '10': 0.037807867987940384}"
777,155.4,173.25866781041555,0.03206144301318029,3.2061443013180293,3.2061443013180293,2,"{'11': 0.03145752590452799, '10': 0.0326653601218326}"
778,155.60000000000002,173.4586630801325,0.02709166344076159,2.709166344076159,2.709166344076159,2,"{'11': 0.026371592632755375, '10': 0.027811734248767806}"
779,155.8,173.65865834984945,0.025464330175247882,2.5464330175247882,2.5464330175247882,2,"{'11': 0.02493464035704485, '10': 0.025994019993450915}"
780,156.0,173.8586536195664,0.022866029397154736,2.2866029397154737,2.2866029397154737,2,"{'11': 0.02243532944686181, '10': 0.023296729347447663}"
781,156.20000000000002,174.05864888928338,0.02084482888655599,2.0844828886555993,2.0844828886555993,2,"{'11': 0.020607967290434192, '10': 0.021081690482677794}"
782,156.4,174.2586441590003,0.018766300808418505,1.8766300808418506,1.8766300808418506,2,"{'11': 0.01831273742977467, '10': 0.019219864187062344}"
783,156.60000000000002,174.45863942871728,0.01691679947396003,1.6916799473960031,1.6916799473960031,2,"{'11': 0.016534290551058324, '10': 0.017299308396861737}"
784,156.8,174.6586346984342,0.015336046472373938,1.5336046472373939,1.5336046472373939,2,"{'11': 0.01477615345977643, '10': 0.015895939484971443}"
785,157.0,174.85862996815115,0.014408187500409047,1.4408187500409046,1.4408187500409046,2,"{'11': 0.013903295370082138, '10': 0.014913079630735957}"
786,157.20000000000002,175.0586252378681,0.013250129793082096,1.3250129793082095,1.3250129793082095,2,"{'11': 0.012653535644769216, '10': 0.013846723941394974}"
787,157.4,175.25862050758505,0.011940515339632899,1.1940515339632898,1.1940515339632898,2,"{'11': 0.011516695718685152, '10': 0.012364334960580646}"
788,157.60000000000002,175.45861577730201,0.010368078672958771,1.0368078672958772,1.0368078672958772,2,"{'11': 0.009785608602783153, '10': 0.010950548743134388}"
789,157.8,175.65861104701898,0.008553813457727565,0.8553813457727565,0.8553813457727565,2,"{'11': 0.008120472583773375, '10': 0.008987154331681754}"
790,158.0,175.85860631673592,0.006292679993967399,0.6292679993967398,0.6292679993967398,2,"{'11': 0.005794974125544356, '10': 0.0067903858623904415}"
791,158.20000000000002,176.05860158645288,0.005344286171865076,0.5344286171865076,0.5344286171865076,2,"{'11': 0.005141451149349664, '10': 0.005547121194380488}"
792,158.4,176.25859685616982,0.0041607161548743955,0.41607161548743954,0.41607161548743954,2,"{'11': 0.003924379752147459, '10': 0.004397052557601332}"
793,158.60000000000002,176.45859212588678,0.0028578019521617497,0.285780195216175,0.285780195216175,2,"{'11': 0.0025969122082513414, '10': 0.003118691696072158}"
794,158.8,176.65858739560372,0.0010199459454158933,0.10199459454158934,0.10199459454158934,2,"{'11': 0.0008679980780341843, '10': 0.0011718938127976025}"
795,159.0,176.85858266532065,0.0005702238588249295,0.05702238588249295,0.07988231731299214,2,"{'11': 0.00022845277439566692, '10': 0.000911994943254192}"
796,159.20000000000002,177.05857793503762,0.0007988231731299214,0.07988231731299214,0.0715648744967601,2,"{'11': 0.0005749246575940422, '10': 0.0010227216886658005}"
797,159.4,177.25857320475455,0.000715648744967601,0.0715648744967601,0.07941565882087448,2,"{'11': 0.000623124833934935, '10': 0.000808172656000267}"
798,159.60000000000002,177.45856847447155,0.0007941565882087448,0.07941565882087448,0.07662214349472368,2,"{'11': 0.0007012355962998147, '10': 0.0008870775801176749}"
799,159.8,177.65856374418848,0.0007662214349472368,0.07662214349472368,0.07662214349472368,2,"{'11': 0.0007859915871371094, '10': 0.0007464512827573643}"
800,160.0,177.85855901390542,0.00039762205118212574,0.039762205118212574,0.039762205118212574,2,"{'11': 0.0003097199120275639, '10': 0.00048552419033668764}"
801,160.20000000000002,178.05855428362239,0.0001203769322077572,0.01203769322077572,0.01203769322077572,2,"{'11': 8.399211966623899e-06, '10': 0.0002323546524488905}"
802,160.4,178.25854955333932,9.604751635008134e-05,0.009604751635008135,0.009604751635008135,2,"{'11': 1.2773675193192179e-05, '10': 0.0001793213575069705}"
803,160.60000000000002,178.4585448230563,-0.0007082821275130449,0.0,0.009604751635008135,2,"{'11': -0.0009716657350735506, '10': -0.0004448985199525392}"
804,160.8,178.65854009277322,0.00020523678339718447,0.020523678339718448,0.020523678339718448,2,"{'11': 3.020909925776147e-07, '10': 0.00041017147580179133}"
805,161.0,178.85853536249016,0.00033106203025692156,0.03310620302569216,0.020523678339718448,2,"{'11': 0.00012195629485738078, '10': 0.0005401677656564623}"
806,161.20000000000002,179.05853063220712,0.00020257427961281626,0.020257427961281625,0.031127254312902777,2,"{'11': 7.469753738434945e-06, '10': 0.00039767880548719755}"
807,161.4,179.2585259019241,0.0003112725431290278,0.031127254312902777,0.031127254312902777,2,"{'11': 8.055825786881141e-05, '10': 0.0005419868283892442}"
808,161.60000000000002,179.45852117164105,0.00040360982591547894,0.0403609825915479,0.0403609825915479,2,"{'11': 0.0002987685749219985, '10': 0.0005084510769089594}"
809,161.8,179.658516441358,0.0004885981853648988,0.04885981853648988,0.0403609825915479,2,"{'11': 0.00047743152276026715, '10': 0.0004997648479695305}"
810,162.0,179.85851171107493,0.0001781048230872268,0.01781048230872268,0.017921282141482094,2,"{'11': 0.00014979038155056075, '10': 0.00020641926462389282}"
811,162.20000000000002,180.0585069807919,0.00017921282141482092,0.017921282141482094,0.01781048230872268,2,"{'11': 5.8618348544057135e-05, '10': 0.0002998072942855847}"
812,162.4,180.25850225050883,9.062848830932417e-05,0.009062848830932417,0.015089059879202992,2,"{'11': -5.867325033321969e-05, '10': 0.000239930226951868}"
813,162.60000000000002,180.4584975202258,0.00015089059879202992,0.015089059879202992,0.015089059879202992,2,"{'11': 0.00013625065896020718, '10': 0.00016553053862385265}"
814,162.8,180.65849278994273,0.0002692401166968705,0.02692401166968705,0.02692401166968705,2,"{'11': 0.00024757981456779825, '10': 0.00029090041882594276}"
815,163.0,180.85848805965966,0.0004908172014492886,0.04908172014492886,0.02692401166968705,2,"{'11': 0.0004438297461267982, '10': 0.0005378046567717791}"
816,163.20000000000002,181.05848332937666,0.00014487823721338436,0.014487823721338436,0.021948767662799438,2,"{'11': -5.635176333555063e-05, '10': 0.00034610823776231935}"
817,163.4,181.2584785990936,0.0002194876766279944,0.021948767662799438,0.014487823721338436,2,"{'11': 1.7135402334130758e-05, '10': 0.00042183995092185805}"
818,163.60000000000002,181.45847386881056,0.0001251645824598308,0.01251645824598308,0.015481773922472956,2,"{'11': 1.4598619398629512e-05, '10': 0.0002357305455210321}"
819,163.8,181.6584691385275,0.00015481773922472957,0.015481773922472956,0.01251645824598308,2,"{'11': 6.255056589248565e-05, '10': 0.0002470849125569735}"
820,164.0,181.85846440824443,3.1623124596167854e-05,0.0031623124596167856,0.0031623124596167856,2,"{'11': -3.785213568233443e-07, '10': 6.362477054915905e-05}"
821,164.20000000000002,182.0584596779614,-3.910902351137639e-06,0.0,0.0,2,"{'11': -0.0003757380758115331, '10': 0.0003679162711092578}"
822,164.4,182.25845494767833,-0.0004545496302471648,0.0,0.0,2,"{'11': -0.0008552857738238505, '10': -5.3813486670479064e-05}"
